"","X2","Y2","OTU_2","OTU_1","weight","X1","Y1","cor","group","Group","nodes","label"
"92",0.473755579288181,10.3013682271061,"ASV22","ASV8",0.769745839449261,3.54867977991418,7.24060006709476,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"93",0.473755579288181,10.3013682271061,"ASV22","ASV6",1,5.40256155712284,6.64841338234247,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"94",0.473755579288181,10.3013682271061,"ASV22","ASV11",0.906806385201594,7.16117627592954,8.78071533373539,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"95",0.473755579288181,10.3013682271061,"ASV22","ASV491",0.816284225550501,7.89864729169083,6.38112739065467,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"96",0.473755579288181,10.3013682271061,"ASV22","ASV119",0.917442137142003,5.16589582660248,4.71669082320995,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"97",0.473755579288181,10.3013682271061,"ASV22","ASV5",0.827071028733905,9.24063868240895,-4.73422378168536,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"98",4.08429003516253,9.52701618456393,"ASV33","ASV28",0.730980754659543,6.33243851562978,10.7968969385167,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"99",4.08429003516253,9.52701618456393,"ASV33","ASV46",0.73951934382639,1.40112090646524,7.47171052357748,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"100",4.08429003516253,9.52701618456393,"ASV33","ASV22",0.701659219446845,0.473755579288181,10.3013682271061,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"101",4.08429003516253,9.52701618456393,"ASV33","ASV16",0.849183026456279,-0.354751309651036,12.9382250067014,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
"102",4.08429003516253,9.52701618456393,"ASV33","ASV21",0.796218405206126,5.08296458084059,12.2629482541419,"+","Mild","Mild",72,"Mild: (nodes: 72; links: )"
